321,yjonw8dz,322,https://www.speedrun.com/sm64/runs/yjonw8dz,2024-07-03T08:11:53Z,959.46,959.46,xk3nmqk8,DuckTapeDuck,EMU, 16_Star
322,y93r2vvy,323,https://www.speedrun.com/sm64/runs/y93r2vvy,2021-11-18T21:59:05Z,959.5,959.5,98re9d6x,Payduck64,United States,N64, 16_Star
323,zponv5xm,324,https://www.speedrun.com/sm64/runs/zponv5xm,2025-04-24T06:49:58Z,959.52,959.52,8l35dzl8,KalasLawliet,France,N64, 16_Star
324,ywx0xq3m,325,https://www.speedrun.com/sm64/runs/ywx0xq3m,2024-08-09T20:36:55Z,959.6,959.6,jp47de4j,lerrythelobtser,Canada,N64, 16_Star
325,nz1vprze,326,https://www.speedrun.com/sm64/runs/nz1vprze,2025-05-19T16:14:28Z,959.62,959.62,N64, 16_Star
326,zx5p4nkm,327,https://www.speedrun.com/sm64/runs/zx5p4nkm,2026-01-27T04:30:23Z,959.63,959.63,8q0rd20j,Jaredsito,Mexico,EMU, 16_Star
327,zqvo498m,328,https://www.speedrun.com/sm64/runs/zqvo498m,2021-11-13T19:07:28Z,959.91,959.91,qjok7l78,TwitchName,United States,N64, 16_Star
328,9mr077mq,329,https://www.speedrun.com/sm64/runs/9mr077mq,2025-05-21T23:20:04Z,960.0,960.0,N64, 16_Star
329,6yjgr83y,329,https://www.speedrun.com/sm64/runs/6yjgr83y,2015-11-05T23:30:47Z,960.0,960.0,N64, 16_Star
330,zgg8n6vz,329,https://www.speedrun.com/sm64/runs/zgg8n6vz,2021-06-13T01:19:14Z,960.0,960.0,v8lem77x,Frost_Byte,United States,N64, 16_Star
331,ydwxg7wm,329,https://www.speedrun.com/sm64/runs/ydwxg7wm,2022-03-19T04:08:06Z,960.0,960.0,86nnlvqx,Banova8,France,EMU, 16_Star
332,yv85kv6m,329,https://www.speedrun.com/sm64/runs/yv85kv6m,2023-03-27T11:50:52Z,960.0,960.0,8l0q0k78,GeoGringo,United States,N64, 16_Star
333,zqpnolxm,329,https://www.speedrun.com/sm64/runs/zqpnolxm,2025-08-27T06:21:40Z,960.0,960.0,v810d5rx,SubmarineCpt,United States,EMU, 16_Star
334,yv7d418y,329,https://www.speedrun.com/sm64/runs/yv7d418y,2025-09-02T21:52:02Z,960.0,960.0,j2w1w5lj,RONC3NA,United States,N64, 16_Star
335,zgwvkdey,336,https://www.speedrun.com/sm64/runs/zgwvkdey,2020-05-02T01:28:18Z,961.0,961.0,kj9vd9ox,JMill,United States,EMU, 16_Star
336,z12gpogy,336,https://www.speedrun.com/sm64/runs/z12gpogy,2022-01-24T16:43:06Z,961.0,961.0,jmo4ewn8,Mathematix,United States,N64, 16_Star
337,ywge2wnz,336,https://www.speedrun.com/sm64/runs/ywge2wnz,2024-02-16T20:41:11Z,961.0,961.0,8lpl934j,PegiTheLoca,Germany,N64, 16_Star
338,y9e770rz,336,https://www.speedrun.com/sm64/runs/y9e770rz,2025-04-25T11:48:21Z,961.0,961.0,81qlog3j,Zarcos,Réunion,EMU, 16_Star
339,m72e1o0z,340,https://www.speedrun.com/sm64/runs/m72e1o0z,2023-03-10T21:53:09Z,962.0,962.0,68wp5qvx,geek,Germany,N64, 16_Star
340,ywr056nm,340,https://www.speedrun.com/sm64/runs/ywr056nm,2023-06-06T21:16:27Z,962.0,962.0,1xyw6wn8,markinator99,United States,N64, 16_Star
341,ylx8kj3y,340,https://www.speedrun.com/sm64/runs/ylx8kj3y,2024-11-14T23:23:11Z,962.0,962.0,864vnd5j,Louis64,Germany,EMU, 16_Star
342,m3vollgz,340,https://www.speedrun.com/sm64/runs/m3vollgz,2025-05-04T21:32:08Z,962.0,962.0,e8e23628,flow,Brazil,EMU, 16_Star
343,yjp2qw3y,344,https://www.speedrun.com/sm64/runs/yjp2qw3y,2022-06-16T07:17:21Z,963.0,963.0,pj02dl98,Hide,United States,N64, 16_Star
344,y9jooqem,344,https://www.speedrun.com/sm64/runs/y9jooqem,2024-02-12T15:50:58Z,963.0,963.0,8d02v65x,phL64,Germany,N64, 16_Star
345,m7vgxn5m,344,https://www.speedrun.com/sm64/runs/m7vgxn5m,2025-10-21T04:50:56Z,963.0,963.0,8r3rzrq8,PARS1K,Germany,N64, 16_Star
346,y9g7k9vm,344,https://www.speedrun.com/sm64/runs/y9g7k9vm,2026-02-25T01:50:34Z,963.0,963.0,j0wz3qr8,Xihpar,France,EMU, 16_Star
347,1zxj78yx,348,https://www.speedrun.com/sm64/runs/1zxj78yx,2025-10-07T17:15:41Z,964.0,964.0,N64, 16_Star
348,7ylkqp2z,348,https://www.speedrun.com/sm64/runs/7ylkqp2z,2015-05-19T11:27:05Z,964.0,964.0,o86lzw8z,php1r,Denmark,EMU, 16_Star
349,yv00ln6z,348,https://www.speedrun.com/sm64/runs/yv00ln6z,2022-09-12T04:58:56Z,964.0,964.0,8vkn1mnj,madware,Chile,N64, 16_Star
350,yjed0lgm,348,https://www.speedrun.com/sm64/runs/yjed0lgm,2025-02-07T23:37:50Z,964.0,964.0,xyovelwj,LiamPlayZelda,United States,VC, 16_Star
351,y9eexvvz,348,https://www.speedrun.com/sm64/runs/y9eexvvz,2025-08-12T16:51:35Z,964.0,964.0,18qk2m78,DentoriousRed,United States,N64, 16_Star
352,8yv768yo,353,https://www.speedrun.com/sm64/runs/8yv768yo,2025-07-20T19:14:47Z,965.0,965.0,o862d3xz,Biinny,England,EMU, 16_Star
353,pzg28qjy,353,https://www.speedrun.com/sm64/runs/pzg28qjy,2016-05-12T22:22:07Z,965.0,965.0,zxzvprjq,toastrider91,Chad,N64, 16_Star
354,zgjvw6dz,353,https://www.speedrun.com/sm64/runs/zgjvw6dz,2024-12-31T08:09:13Z,965.0,965.0,o863w4w8,eddiecatgaming,United States,VC, 16_Star
355,zg66j0em,353,https://www.speedrun.com/sm64/runs/zg66j0em,2025-08-14T04:54:26Z,965.0,965.0,x76047vj,Phoenix_64_USA,United States,N64, 16_Star
356,zp2r53xy,357,https://www.speedrun.com/sm64/runs/zp2r53xy,2021-12-26T02:52:01Z,966.0,966.0,kj90nrj4,Kyrette,United States,VC, 16_Star
357,y6x60jpy,357,https://www.speedrun.com/sm64/runs/y6x60jpy,2022-08-21T03:51:21Z,966.0,966.0,7j4epgvx,Mcnessyj,New Zealand,N64, 16_Star
358,zg2jj4jy,357,https://www.speedrun.com/sm64/runs/zg2jj4jy,2023-03-14T20:39:26Z,966.0,966.0,8dwkvwmj,runnosh,England,N64, 16_Star
359,zpo0k0rm,357,https://www.speedrun.com/sm64/runs/zpo0k0rm,2025-05-06T06:31:34Z,966.0,966.0,pj0edem8,franchewbacca,United States,N64, 16_Star
360,y8g7k61z,357,https://www.speedrun.com/sm64/runs/y8g7k61z,2025-09-07T04:51:16Z,966.0,966.0,8qo05moj,Birdman20,United States,N64, 16_Star
361,0y6g0jm7,362,https://www.speedrun.com/sm64/runs/0y6g0jm7,2025-10-07T17:25:43Z,967.0,967.0,N64, 16_Star
362,y4r46vkz,362,https://www.speedrun.com/sm64/runs/y4r46vkz,2021-07-12T19:57:48Z,967.0,967.0,81611olx,phyxius6,United States,EMU, 16_Star
363,z0729d4y,362,https://www.speedrun.com/sm64/runs/z0729d4y,2021-11-08T01:34:53Z,967.0,967.0,86v6wk0j,leodamin,Brazil,N64, 16_Star
364,y6o46xqy,362,https://www.speedrun.com/sm64/runs/y6o46xqy,2023-04-05T19:16:58Z,967.0,967.0,x33wzg7x,Alooful,United States,EMU, 16_Star
365,ydj995qy,362,https://www.speedrun.com/sm64/runs/ydj995qy,2023-06-03T14:33:48Z,967.0,967.0,8g5772rj,Semaa,Bosnia and Herzegovina,EMU, 16_Star
366,mr2o357y,362,https://www.speedrun.com/sm64/runs/mr2o357y,2023-12-06T00:43:19Z,967.0,967.0,pj0322mj,Erthide,Québec,VC, 16_Star
367,yoegpn0z,368,https://www.speedrun.com/sm64/runs/yoegpn0z,2025-08-30T04:41:34Z,968.0,968.0,zxz67wn8,AJLane,United States,N64, 16_Star
368,y8g72onz,368,https://www.speedrun.com/sm64/runs/y8g72onz,2025-09-04T03:54:15Z,968.0,968.0,zx7nlkq8,bev_prune_,Australia,N64, 16_Star
369,mkx439xz,368,https://www.speedrun.com/sm64/runs/mkx439xz,2026-02-22T20:00:13Z,968.0,968.0,x7q70yq8,JahRidin,Switzerland,EMU, 16_Star
370,kz5l2eyr,371,https://www.speedrun.com/sm64/runs/kz5l2eyr,2025-10-07T17:26:05Z,969.0,969.0,N64, 16_Star
371,meenn19m,371,https://www.speedrun.com/sm64/runs/meenn19m,2023-03-14T17:53:28Z,969.0,969.0,j2y2n0o8,KufL,United States,EMU, 16_Star
372,dy4jqkyl,373,https://www.speedrun.com/sm64/runs/dy4jqkyl,2025-10-07T18:50:00Z,970.0,970.0,18ql07jn,luke994,England,N64, 16_Star
373,z09n34ez,373,https://www.speedrun.com/sm64/runs/z09n34ez,2020-11-21T00:25:04Z,970.0,970.0,e8ezrq68,Yale,United States,N64, 16_Star
374,y2090gwm,373,https://www.speedrun.com/sm64/runs/y2090gwm,2021-12-01T17:10:18Z,970.0,970.0,j0v2zkrx,TANYAKA,Japan,N64, 16_Star
375,y2n165wy,373,https://www.speedrun.com/sm64/runs/y2n165wy,2024-12-23T02:14:46Z,970.0,970.0,xy51z1v8,vandru,Peru,N64, 16_Star
376,y9e6q6rz,373,https://www.speedrun.com/sm64/runs/y9e6q6rz,2025-07-11T05:20:52Z,970.0,970.0,1xyvwvyx,RadishRavler,Canada,EMU, 16_Star
377,zpv37rrz,373,https://www.speedrun.com/sm64/runs/zpv37rrz,2026-03-23T20:51:26Z,970.0,970.0,j92p9yr8,jacobo,United States,EMU, 16_Star
378,oy2npwyd,379,https://www.speedrun.com/sm64/runs/oy2npwyd,2023-10-25T19:11:18Z,971.0,971.0,dx351yqj,siglemic,United States,N64, 16_Star
379,yl7l372m,379,https://www.speedrun.com/sm64/runs/yl7l372m,2022-06-17T16:05:35Z,971.0,971.0,y8devyoj,Serenmew,United States,N64, 16_Star
380,y98v8vnz,379,https://www.speedrun.com/sm64/runs/y98v8vnz,2023-06-27T21:42:51Z,971.0,971.0,8e6qyddj,Salemba,Austria,EMU, 16_Star
381,yvprko8y,379,https://www.speedrun.com/sm64/runs/yvprko8y,2023-06-29T15:42:14Z,971.0,971.0,8lpl934j,PegiTheLoca,Germany,EMU, 16_Star
382,yj2d3r7m,379,https://www.speedrun.com/sm64/runs/yj2d3r7m,2023-06-30T23:43:37Z,971.0,971.0,x7q4gvq8,badlski,Finland,EMU, 16_Star
383,7z08p8m5,384,https://www.speedrun.com/sm64/runs/7z08p8m5,2026-03-03T23:03:06Z,972.0,972.0,qj26pqnx,NyZ,Japan,N64, 16_Star
384,zxg2nrey,384,https://www.speedrun.com/sm64/runs/zxg2nrey,2021-04-28T23:15:34Z,972.0,972.0,68welnq8,Ryou,N64, 16_Star
385,yo6rvd1y,384,https://www.speedrun.com/sm64/runs/yo6rvd1y,2021-09-04T15:03:03Z,972.0,972.0,8ge2ee2j,incha4416,N64, 16_Star
386,y60j19jy,384,https://www.speedrun.com/sm64/runs/y60j19jy,2022-07-09T00:38:01Z,972.0,972.0,8dw231lj,Snepy,Chile,N64, 16_Star
387,zpg4elgz,384,https://www.speedrun.com/sm64/runs/zpg4elgz,2022-12-23T16:36:06Z,972.0,972.0,jp4y0g2j,ooferboi_69,United States,N64, 16_Star
388,yj8l8rgm,384,https://www.speedrun.com/sm64/runs/yj8l8rgm,2022-12-28T06:32:34Z,972.0,972.0,jmovzpe8,ClassicHanky,United States,N64, 16_Star
389,zqjgvj5m,384,https://www.speedrun.com/sm64/runs/zqjgvj5m,2023-06-04T03:01:34Z,972.0,972.0,jo35yn7j,Luisito,Mexico,VC, 16_Star
390,yj25qp7m,384,https://www.speedrun.com/sm64/runs/yj25qp7m,2023-06-18T08:02:50Z,972.0,972.0,5j5097nx,ErikaSunrose,Sweden,EMU, 16_Star
391,yww8g99y,384,https://www.speedrun.com/sm64/runs/yww8g99y,2024-12-28T12:09:04Z,972.0,972.0,8r7zwndj,Ayushman4321,India,EMU, 16_Star
392,zg12wldz,384,https://www.speedrun.com/sm64/runs/zg12wldz,2026-04-19T17:53:07Z,972.0,972.0,8gooq0yx,VZRISE2,Guatemala,EMU, 16_Star
393,8y8o8nm1,394,https://www.speedrun.com/sm64/runs/8y8o8nm1,2026-03-03T23:06:45Z,973.0,973.0,N64, 16_Star
394,1zq2e8zl,394,https://www.speedrun.com/sm64/runs/1zq2e8zl,2026-03-03T23:07:03Z,973.0,973.0,qj26qnxk,caivs,United States,N64, 16_Star
395,wzpgpdvz,394,https://www.speedrun.com/sm64/runs/wzpgpdvz,2016-05-12T22:34:37Z,973.0,973.0,N64, 16_Star
396,z03pgejz,394,https://www.speedrun.com/sm64/runs/z03pgejz,2018-11-02T02:30:21Z,973.0,973.0,7j41p5j1,SuperViperT302,United States,N64, 16_Star
397,ydr3qjvz,394,https://www.speedrun.com/sm64/runs/ydr3qjvz,2021-04-17T19:39:25Z,973.0,973.0,68w040qj,Creator_Destroyer,United States,N64, 16_Star
398,z0leko9z,394,https://www.speedrun.com/sm64/runs/z0leko9z,2022-08-04T06:44:01Z,973.0,973.0,5j5gwr68,Speedrun,United States,EMU, 16_Star
399,mrowxw8m,394,https://www.speedrun.com/sm64/runs/mrowxw8m,2023-04-02T00:47:42Z,973.0,973.0,1xy9r4yj,Mapiz,Italy,EMU, 16_Star
400,ydl9x80z,394,https://www.speedrun.com/sm64/runs/ydl9x80z,2024-08-10T23:26:49Z,973.0,973.0,jo2o9me8,statXrin,United States,VC, 16_Star
401,ylp09v2m,394,https://www.speedrun.com/sm64/runs/ylp09v2m,2024-12-18T03:26:01Z,973.0,973.0,8q34l9oj,LFoxy,N64, 16_Star
402,zq522oxz,394,https://www.speedrun.com/sm64/runs/zq522oxz,2026-01-14T17:57:07Z,973.0,973.0,8lrl9qr8,ImNightmare06,Mexico,EMU, 16_Star
403,yw4x5gnz,404,https://www.speedrun.com/sm64/runs/yw4x5gnz,2020-01-05T09:43:25Z,974.0,974.0,0jmvmzj1,protoman5,United States,N64, 16_Star
404,mejwoo0y,404,https://www.speedrun.com/sm64/runs/mejwoo0y,2022-02-12T18:50:08Z,974.0,974.0,jprkgm28,Nakamoo,Japan,N64, 16_Star
405,y4ndlv3m,404,https://www.speedrun.com/sm64/runs/y4ndlv3m,2025-09-07T19:33:52Z,974.0,974.0,qjn5rg1j,Leupho,France,N64, 16_Star
406,m324rv6y,404,https://www.speedrun.com/sm64/runs/m324rv6y,2026-02-02T16:36:53Z,974.0,974.0,8ge1qw7j,Cima,Italy,EMU, 16_Star
407,jy9qw9rz,408,https://www.speedrun.com/sm64/runs/jy9qw9rz,2017-02-15T09:25:50Z,975.0,975.0,zx766dyj,Tencho,Japan,N64, 16_Star
408,y8qlv1wy,408,https://www.speedrun.com/sm64/runs/y8qlv1wy,2018-03-23T13:12:22Z,975.0,975.0,0jm02o81,Tristan,United States,N64, 16_Star
409,zxgrg6gy,408,https://www.speedrun.com/sm64/runs/zxgrg6gy,2021-07-11T02:44:21Z,975.0,975.0,j5w9kqwj,Stomr,United States,N64, 16_Star
410,y6269njz,408,https://www.speedrun.com/sm64/runs/y6269njz,2023-06-04T01:51:07Z,975.0,975.0,zx73n50j,JDee,Canada,N64, 16_Star
411,y86ep31m,408,https://www.speedrun.com/sm64/runs/y86ep31m,2023-06-17T18:19:23Z,975.0,975.0,j03z503j,Taki,Canada,N64, 16_Star
412,y4k7qldm,408,https://www.speedrun.com/sm64/runs/y4k7qldm,2023-11-01T21:56:12Z,975.0,975.0,0jmllwo8,ninjaxc30,United States,EMU, 16_Star
413,z58lg9jz,408,https://www.speedrun.com/sm64/runs/z58lg9jz,2024-05-28T08:07:16Z,975.0,975.0,jo3qoo0j,fattylugia,United States,EMU, 16_Star
414,y9d15vvm,408,https://www.speedrun.com/sm64/runs/y9d15vvm,2024-08-01T12:42:58Z,975.0,975.0,8ge47mrj,bugofcake,England,N64, 16_Star
415,nz132x9m,416,https://www.speedrun.com/sm64/runs/nz132x9m,2014-12-21T05:01:22Z,976.0,976.0,N64, 16_Star
416,z1395v9m,416,https://www.speedrun.com/sm64/runs/z1395v9m,2018-01-14T05:58:28Z,976.0,976.0,v8l732jm,Jolteon92,England,VC, 16_Star
417,y27ldo5z,416,https://www.speedrun.com/sm64/runs/y27ldo5z,2021-11-25T06:21:53Z,976.0,976.0,zx7zw1r8,egaSyeliR,United States,N64, 16_Star
418,ywjk7e0z,416,https://www.speedrun.com/sm64/runs/ywjk7e0z,2022-01-13T23:05:14Z,976.0,976.0,j0391mwj,dmap1514,Germany,EMU, 16_Star
419,zn7v15lm,416,https://www.speedrun.com/sm64/runs/zn7v15lm,2022-02-03T02:23:37Z,976.0,976.0,8wk04938,Dampe_td,Australia,N64, 16_Star
420,y4qg9nkm,416,https://www.speedrun.com/sm64/runs/y4qg9nkm,2022-06-06T23:48:16Z,976.0,976.0,j5vgqlw8,crazywhw,United States,N64, 16_Star
421,y8kx4q1y,416,https://www.speedrun.com/sm64/runs/y8kx4q1y,2023-11-27T04:52:39Z,976.0,976.0,xk4g0m9j,Dezod,United States,N64, 16_Star
422,z5k61j5z,416,https://www.speedrun.com/sm64/runs/z5k61j5z,2024-01-14T23:16:52Z,976.0,976.0,o86m9k0j,xerint,Canada,N64, 16_Star
423,ylj94jkm,416,https://www.speedrun.com/sm64/runs/ylj94jkm,2025-04-25T22:04:21Z,976.0,976.0,81mgml58,Juni_002,Mexico,EMU, 16_Star
424,mkro5j3z,416,https://www.speedrun.com/sm64/runs/mkro5j3z,2026-01-12T03:58:10Z,976.0,976.0,8eo2q72j,potochi,Japan,N64, 16_Star
425,y2r89v5m,416,https://www.speedrun.com/sm64/runs/y2r89v5m,2026-01-16T03:49:40Z,976.0,976.0,8gm0rny8,tamilon,Japan,N64, 16_Star
426,ydpq2jvy,416,https://www.speedrun.com/sm64/runs/ydpq2jvy,2026-02-25T03:40:45Z,976.0,976.0,8dpdnk98,Gychi,Mexico,EMU, 16_Star
427,9mrq6ndy,428,https://www.speedrun.com/sm64/runs/9mrq6ndy,2014-12-21T05:04:17Z,977.0,977.0,N64, 16_Star
428,y67w6lqm,428,https://www.speedrun.com/sm64/runs/y67w6lqm,2018-03-23T13:10:51Z,977.0,977.0,e8en9d78,muto,Japan,N64, 16_Star
429,m369rw4m,428,https://www.speedrun.com/sm64/runs/m369rw4m,2021-12-01T03:14:33Z,977.0,977.0,qjoe6e86,Widdit,United States,N64, 16_Star
430,zg8jk1ny,428,https://www.speedrun.com/sm64/runs/zg8jk1ny,2024-01-03T17:21:42Z,977.0,977.0,xz7o1wej,gingernips69420,England,EMU, 16_Star
431,y9p4562m,428,https://www.speedrun.com/sm64/runs/y9p4562m,2025-04-14T02:40:12Z,977.0,977.0,8v211gyj,lloyD5569,United States,EMU, 16_Star
432,mrd3qw2z,428,https://www.speedrun.com/sm64/runs/mrd3qw2z,2025-09-11T04:21:22Z,977.0,977.0,xko59n68,FleetingAzure,United States,N64, 16_Star
433,zg9k8gdm,428,https://www.speedrun.com/sm64/runs/zg9k8gdm,2025-10-15T01:20:59Z,977.0,977.0,8w71kz3x,tabekkodoubutu,Japan,N64, 16_Star
434,y9528wez,435,https://www.speedrun.com/sm64/runs/y9528wez,2019-06-19T02:45:49Z,978.0,978.0,qjn6yzwx,BennyMKW,United States,VC, 16_Star
435,m3qnlqqy,435,https://www.speedrun.com/sm64/runs/m3qnlqqy,2023-06-05T01:44:50Z,978.0,978.0,zx71oy0x,FGSM,Scotland,EMU, 16_Star
436,z1n55e7y,435,https://www.speedrun.com/sm64/runs/z1n55e7y,2024-07-27T19:43:55Z,978.0,978.0,98rp5mwj,chipi,United Kingdom,EMU, 16_Star
437,yj9gdloz,435,https://www.speedrun.com/sm64/runs/yj9gdloz,2024-08-14T02:12:15Z,978.0,978.0,qxkrpqm8,Dackage,United States,VC, 16_Star
438,mko7wlvz,435,https://www.speedrun.com/sm64/runs/mko7wlvz,2025-01-08T18:14:40Z,978.0,978.0,jp6ed5k8,TNewm2215,United States,EMU, 16_Star
439,m3lr8wqm,440,https://www.speedrun.com/sm64/runs/m3lr8wqm,2023-01-16T21:17:40Z,979.0,979.0,xkogpw98,Flandral,Brazil,EMU, 16_Star
440,z0xrog9z,440,https://www.speedrun.com/sm64/runs/z0xrog9z,2023-10-25T01:35:04Z,979.0,979.0,o86owz08,D3m0nf4ng,Germany,EMU, 16_Star
441,zglg07vm,440,https://www.speedrun.com/sm64/runs/zglg07vm,2024-03-30T13:18:25Z,979.0,979.0,8l4e99lj,Timothy187,Germany,EMU, 16_Star
442,zq22n88z,440,https://www.speedrun.com/sm64/runs/zq22n88z,2025-03-13T06:34:30Z,979.0,979.0,e8en3w68,OfficialFern,Puerto Rico,EMU, 16_Star
443,me288n9m,440,https://www.speedrun.com/sm64/runs/me288n9m,2025-05-02T07:32:25Z,979.0,979.0,j52myw6j,Mario104,China,EMU, 16_Star
444,zpov3n8m,440,https://www.speedrun.com/sm64/runs/zpov3n8m,2025-08-23T02:17:15Z,979.0,979.0,j2wnprnj,blupee,United States,EMU, 16_Star
445,yjwqqvdm,446,https://www.speedrun.com/sm64/runs/yjwqqvdm,2024-01-13T08:08:35Z,980.0,980.0,o86z710x,zekeSSB,United States,N64, 16_Star
446,yj9l8n3z,446,https://www.speedrun.com/sm64/runs/yj9l8n3z,2024-07-29T11:32:53Z,980.0,980.0,qjo0ge7j,millacks,Ireland,VC, 16_Star
447,yj9wkvnz,446,https://www.speedrun.com/sm64/runs/yj9wkvnz,2024-09-21T00:23:12Z,980.0,980.0,1xyky4n8,thags15,United States,N64, 16_Star
448,yvjrolxy,449,https://www.speedrun.com/sm64/runs/yvjrolxy,2018-10-23T05:11:07Z,981.0,981.0,N64, 16_Star
449,zqvlwr9m,449,https://www.speedrun.com/sm64/runs/zqvlwr9m,2021-11-19T08:50:03Z,981.0,981.0,zx7vky6x,Hafus,United States,N64, 16_Star
450,y20w3gwm,449,https://www.speedrun.com/sm64/runs/y20w3gwm,2022-02-17T10:10:40Z,981.0,981.0,kjpmy0jq,ThatDrunkenDwarf,England,N64, 16_Star
451,yj8p25nm,449,https://www.speedrun.com/sm64/runs/yj8p25nm,2023-02-01T11:57:25Z,981.0,981.0,jprd33y8,DrewieSR,United States,N64, 16_Star
452,mr2kq47y,449,https://www.speedrun.com/sm64/runs/mr2kq47y,2023-10-01T12:24:45Z,981.0,981.0,qjoww378,Sawk,France,EMU, 16_Star
453,yd4o2kxy,449,https://www.speedrun.com/sm64/runs/yd4o2kxy,2025-08-19T05:29:52Z,981.0,981.0,8102d9rx,Kalayo,EMU, 16_Star
454,zg9kx6vm,449,https://www.speedrun.com/sm64/runs/zg9kx6vm,2025-10-12T22:40:56Z,981.0,981.0,8g2zm0rj,meephs,N64, 16_Star
455,zpvw2exz,449,https://www.speedrun.com/sm64/runs/zpvw2exz,2026-04-26T23:32:49Z,981.0,981.0,j5rn12gx,gualimuler,Puerto Rico,EMU, 16_Star
456,9mrvv1gz,457,https://www.speedrun.com/sm64/runs/9mrvv1gz,2016-08-26T18:14:07Z,982.0,982.0,zx73kqj7,Skaredogged97,Switzerland,EMU, 16_Star
457,0zn659ly,457,https://www.speedrun.com/sm64/runs/0zn659ly,2017-01-27T12:06:27Z,982.0,982.0,98rp5e6j,Paracusia,Australia,N64, 16_Star
458,mr8oqj8y,457,https://www.speedrun.com/sm64/runs/mr8oqj8y,2018-11-20T11:29:59Z,982.0,982.0,v81v5p38,Meryl,Japan,N64, 16_Star
459,y93kqjky,457,https://www.speedrun.com/sm64/runs/y93kqjky,2021-10-07T10:46:04Z,982.0,982.0,j51q9668,RianDiCielo,Panama,EMU, 16_Star
460,mkk0lelm,457,https://www.speedrun.com/sm64/runs/mkk0lelm,2022-06-12T06:02:15Z,982.0,982.0,8end5g78,SonicGordon6,United States,EMU, 16_Star
461,ydlgkgxz,457,https://www.speedrun.com/sm64/runs/ydlgkgxz,2024-09-14T10:55:39Z,982.0,982.0,8r3rzrq8,PARS1K,Germany,EMU, 16_Star
462,yoe8jv7z,457,https://www.speedrun.com/sm64/runs/yoe8jv7z,2025-08-22T08:30:17Z,982.0,982.0,x7qynyv8,prolix64,United States,N64, 16_Star
463,y2dj0e7z,464,https://www.speedrun.com/sm64/runs/y2dj0e7z,2020-11-22T03:32:37Z,983.0,983.0,zxzn5rex,josiee,United States,N64, 16_Star
464,z5d3ngem,464,https://www.speedrun.com/sm64/runs/z5d3ngem,2021-08-21T11:23:10Z,983.0,983.0,8wk5l448,killuminati, 16_Starrway,EMU, 16_Star
465,z1p821jz,464,https://www.speedrun.com/sm64/runs/z1p821jz,2022-05-09T13:28:15Z,983.0,983.0,qj2l0wpx,zachhnl,Australia,EMU, 16_Star
466,z5er0njz,464,https://www.speedrun.com/sm64/runs/z5er0njz,2023-01-13T15:31:46Z,983.0,983.0,8rl5e7q8,SteamEnjoyer,EMU, 16_Star
467,y62713qz,464,https://www.speedrun.com/sm64/runs/y62713qz,2023-05-06T00:15:09Z,983.0,983.0,pj09l9jw,BeastlyWhale,N64, 16_Star
468,z5pv4onm,464,https://www.speedrun.com/sm64/runs/z5pv4onm,2023-06-24T07:50:05Z,983.0,983.0,xyreddzj,squimmie,United States,N64, 16_Star
469,m309jdqm,464,https://www.speedrun.com/sm64/runs/m309jdqm,2024-02-16T02:20:09Z,983.0,983.0,8eeeov68,kronkerlife, 16_Starrway,EMU, 16_Star
470,oy2g66jz,471,https://www.speedrun.com/sm64/runs/oy2g66jz,2016-06-30T00:38:48Z,984.0,984.0,EMU, 16_Star
471,me96889z,471,https://www.speedrun.com/sm64/runs/me96889z,2021-01-30T01:00:06Z,984.0,984.0,jmo4ewn8,Mathematix,United States,EMU, 16_Star
472,zqvx131m,471,https://www.speedrun.com/sm64/runs/zqvx131m,2021-11-25T16:09:29Z,984.0,984.0,5j5m99z8,Nari.,Japan,N64, 16_Star
473,znvoj09m,471,https://www.speedrun.com/sm64/runs/znvoj09m,2023-06-05T00:40:02Z,984.0,984.0,8vk60z5j,Falling_Tacos,United States,N64, 16_Star
474,yl6oxd3y,471,https://www.speedrun.com/sm64/runs/yl6oxd3y,2023-06-06T03:42:45Z,984.0,984.0,5j5w6qnj,kryptic80,United States,N64, 16_Star
475,y2gp3lwz,471,https://www.speedrun.com/sm64/runs/y2gp3lwz,2023-06-25T12:04:56Z,984.0,984.0,pj0rd9mj,Gemini_,Australia,EMU, 16_Star
476,yvpnpq6y,471,https://www.speedrun.com/sm64/runs/yvpnpq6y,2023-08-01T04:28:00Z,984.0,984.0,48gye018,Jalapiñecone,Canada,N64, 16_Star
477,ydjvv6qy,471,https://www.speedrun.com/sm64/runs/ydjvv6qy,2023-08-02T00:12:13Z,984.0,984.0,8geyo77j,Leysauce,United States,N64, 16_Star
478,yldrkjnm,471,https://www.speedrun.com/sm64/runs/yldrkjnm,2024-04-01T03:55:52Z,984.0,984.0,jm3ymoo8,Its_CircleZ,United States,N64, 16_Star
479,yv7n04xy,471,https://www.speedrun.com/sm64/runs/yv7n04xy,2025-08-06T11:18:20Z,984.0,984.0,xyovdowj,Drainsow,Germany,EMU, 16_Star
480,ywo1rj0m,471,https://www.speedrun.com/sm64/runs/ywo1rj0m,2026-02-24T20:54:40Z,984.0,984.0,j2wp4qoj,Miky_,Italy,EMU, 16_Star
481,9me7de9y,482,https://www.speedrun.com/sm64/runs/9me7de9y,2015-11-05T23:34:41Z,985.0,985.0,N64, 16_Star
